sample_id,spot_id,spotify_link,clip_start,psytech,oldschool-hardstyle,bouncy,tekno,warzone,industrial,non-techno-drop
0tQYP9WcCzhskDRIkXxt4u_1040,0tQYP9WcCzhskDRIkXxt4u,https://open.spotify.com/track/0tQYP9WcCzhskDRIkXxt4u?si=57bdb2d497404dfc,1:28,0,0,0,1,0,0,0
0tQYP9WcCzhskDRIkXxt4u_1041,0tQYP9WcCzhskDRIkXxt4u,,1:40,0,0,0,1,0,0,0
0tQYP9WcCzhskDRIkXxt4u_1042,0tQYP9WcCzhskDRIkXxt4u,,2:40,0,0,0,1,0,0,0
0tQYP9WcCzhskDRIkXxt4u_1043,0tQYP9WcCzhskDRIkXxt4u,,3:40,0,0,0,1,0,0,0
0tQYP9WcCzhskDRIkXxt4u_1044,0tQYP9WcCzhskDRIkXxt4u,,4:25,0,0,0,1,0,0,0
4DGqnXyAtKc7b70KOkAyse_1045,4DGqnXyAtKc7b70KOkAyse,https://open.spotify.com/track/4DGqnXyAtKc7b70KOkAyse?si=f590b7f501264090,2:00,0,0,0,1,0,0,0
4DGqnXyAtKc7b70KOkAyse_1046,4DGqnXyAtKc7b70KOkAyse,,1:23,0,0,0,1,0,0,0
4DGqnXyAtKc7b70KOkAyse_1047,4DGqnXyAtKc7b70KOkAyse,,1:35,0,0,0,1,0,0,0
4DGqnXyAtKc7b70KOkAyse_1048,4DGqnXyAtKc7b70KOkAyse,,3:40,0,0,0,1,0,0,0
4DGqnXyAtKc7b70KOkAyse_1049,4DGqnXyAtKc7b70KOkAyse,,5:26,0,0,0,1,0,0,0
7mm0Gxn5wH3E1Gd5O41E5L_1050,7mm0Gxn5wH3E1Gd5O41E5L,https://open.spotify.com/track/7mm0Gxn5wH3E1Gd5O41E5L?si=7f5b0925fb5a46ba,0:47,0,0,0,1,0,0,0
7mm0Gxn5wH3E1Gd5O41E5L_1051,7mm0Gxn5wH3E1Gd5O41E5L,,1:15,0,0,0,1,0,0,0
7mm0Gxn5wH3E1Gd5O41E5L_1052,7mm0Gxn5wH3E1Gd5O41E5L,,1:35,0,0,0,1,0,0,0
7mm0Gxn5wH3E1Gd5O41E5L_1053,7mm0Gxn5wH3E1Gd5O41E5L,,2:18,0,0,0,1,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1054,5bxebyE7bBCb6D4ICh9nNe,https://open.spotify.com/track/5bxebyE7bBCb6D4ICh9nNe?si=bf593083cdb94bdb,0:57,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1055,5bxebyE7bBCb6D4ICh9nNe,,1:07,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1056,5bxebyE7bBCb6D4ICh9nNe,,1:17,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1057,5bxebyE7bBCb6D4ICh9nNe,,1:48,0,0,0,0,0,0,1
5bxebyE7bBCb6D4ICh9nNe_1058,5bxebyE7bBCb6D4ICh9nNe,,2:06,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1059,5bxebyE7bBCb6D4ICh9nNe,,2:16,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1060,5bxebyE7bBCb6D4ICh9nNe,,2:26,1,0,0,0,0,0,0
5bxebyE7bBCb6D4ICh9nNe_1061,5bxebyE7bBCb6D4ICh9nNe,,2:36,1,0,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1062,1GvQIl554EahPVDXOs1KJB,https://open.spotify.com/track/1GvQIl554EahPVDXOs1KJB?si=2a18116f98e14a87,3:19,0,1,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1063,1GvQIl554EahPVDXOs1KJB,,3:29,0,1,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1064,1GvQIl554EahPVDXOs1KJB,,3:39,0,1,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1065,1GvQIl554EahPVDXOs1KJB,,3:49,0,1,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1066,1GvQIl554EahPVDXOs1KJB,,4:08,0,1,0,0,0,0,0
1GvQIl554EahPVDXOs1KJB_1067,1GvQIl554EahPVDXOs1KJB,,4:18,0,1,0,0,0,0,0
4ZJVtATf78hjgRe9Ov8csj_1068,4ZJVtATf78hjgRe9Ov8csj,https://open.spotify.com/track/4ZJVtATf78hjgRe9Ov8csj?si=efe501d258d94a0f,0:45,0,1,0,0,0,0,0
4ZJVtATf78hjgRe9Ov8csj_1069,4ZJVtATf78hjgRe9Ov8csj,,0:55,0,1,0,0,0,0,0
4ZJVtATf78hjgRe9Ov8csj_1070,4ZJVtATf78hjgRe9Ov8csj,,1:05,0,1,0,0,0,0,0
4ZJVtATf78hjgRe9Ov8csj_1071,4ZJVtATf78hjgRe9Ov8csj,,2:23,0,1,0,0,0,0,0
4ZJVtATf78hjgRe9Ov8csj_1072,4ZJVtATf78hjgRe9Ov8csj,,2:33,0,1,0,0,0,0,0
5BtlScWIE26S37iOXVgqGR_1073,5BtlScWIE26S37iOXVgqGR,https://open.spotify.com/track/5BtlScWIE26S37iOXVgqGR?si=1143f6ebb5c54a79,0:15,1,0,0,0,0,0,0
5BtlScWIE26S37iOXVgqGR_1074,5BtlScWIE26S37iOXVgqGR,,0:25,1,0,0,0,0,0,0
3v2bQyQMYdlpxO8hpbA4Po_1075,3v2bQyQMYdlpxO8hpbA4Po,https://open.spotify.com/track/3v2bQyQMYdlpxO8hpbA4Po?si=bdd569d7f87f4cfd,0:45,0,1,0,0,0,0,0
3v2bQyQMYdlpxO8hpbA4Po_1076,3v2bQyQMYdlpxO8hpbA4Po,,0:55,0,1,0,0,0,0,0
3v2bQyQMYdlpxO8hpbA4Po_1077,3v2bQyQMYdlpxO8hpbA4Po,,1:05,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1078,0X5SKepXgvauLJRWxS004t,https://open.spotify.com/track/0X5SKepXgvauLJRWxS004t?si=f253a082d9ff45c7,1:00,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1079,0X5SKepXgvauLJRWxS004t,,2:04,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1080,0X5SKepXgvauLJRWxS004t,,2:14,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1081,0X5SKepXgvauLJRWxS004t,,2:41,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1082,0X5SKepXgvauLJRWxS004t,,2:51,0,1,0,0,0,0,0
0X5SKepXgvauLJRWxS004t_1083,0X5SKepXgvauLJRWxS004t,,3:55,0,1,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1084,12lZnyC84ht2jq7codKpZy,https://open.spotify.com/track/12lZnyC84ht2jq7codKpZy?si=fd78f55b1fd94eec,2:20,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1085,12lZnyC84ht2jq7codKpZy,,2:30,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1086,12lZnyC84ht2jq7codKpZy,,1:57,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1087,12lZnyC84ht2jq7codKpZy,,2:07,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1088,12lZnyC84ht2jq7codKpZy,,1:10,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1089,12lZnyC84ht2jq7codKpZy,,1:20,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1090,12lZnyC84ht2jq7codKpZy,,3:50,0,1,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1091,12lZnyC84ht2jq7codKpZy,,4:00,0,1,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1092,12lZnyC84ht2jq7codKpZy,,4:10,0,1,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1093,12lZnyC84ht2jq7codKpZy,,2:40,1,0,0,0,0,0,0
12lZnyC84ht2jq7codKpZy_1094,12lZnyC84ht2jq7codKpZy,,2:50,1,0,0,0,0,0,0
0dSFpko9xr9DxkvUutnezZ_1095,0dSFpko9xr9DxkvUutnezZ,https://open.spotify.com/track/0dSFpko9xr9DxkvUutnezZ?si=ce683bbda1fb4d7c,0:26,1,0,0,0,0,0,0
0dSFpko9xr9DxkvUutnezZ_1096,0dSFpko9xr9DxkvUutnezZ,,0:36,1,0,0,0,0,0,0
0dSFpko9xr9DxkvUutnezZ_1097,0dSFpko9xr9DxkvUutnezZ,,0:48,1,0,0,0,0,0,0
0dSFpko9xr9DxkvUutnezZ_1098,0dSFpko9xr9DxkvUutnezZ,,0:58,1,0,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1102,2mKK9ZmlFrFcwRnMTAGgmC,https://open.spotify.com/track/2mKK9ZmlFrFcwRnMTAGgmC?si=a14394da504d40f4,0:03,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1103,2mKK9ZmlFrFcwRnMTAGgmC,,0:24,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1104,2mKK9ZmlFrFcwRnMTAGgmC,,1:19,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1105,2mKK9ZmlFrFcwRnMTAGgmC,,1:29,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1106,2mKK9ZmlFrFcwRnMTAGgmC,,1:45,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1107,2mKK9ZmlFrFcwRnMTAGgmC,,1:55,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1108,2mKK9ZmlFrFcwRnMTAGgmC,,2:36,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1109,2mKK9ZmlFrFcwRnMTAGgmC,,2:46,0,1,0,0,0,0,0
2mKK9ZmlFrFcwRnMTAGgmC_1110,2mKK9ZmlFrFcwRnMTAGgmC,,3:10,0,1,0,0,0,0,0
3LtzoYTd5xCEIiKDyUcH3N_1111,3LtzoYTd5xCEIiKDyUcH3N,https://open.spotify.com/track/3LtzoYTd5xCEIiKDyUcH3N?si=f1e4e022ebcc410a,0:45,0,1,0,0,0,0,0
3LtzoYTd5xCEIiKDyUcH3N_1112,3LtzoYTd5xCEIiKDyUcH3N,,0:55,0,1,0,0,0,0,0
3LtzoYTd5xCEIiKDyUcH3N_1113,3LtzoYTd5xCEIiKDyUcH3N,,1:05,0,1,0,0,0,0,0
3LtzoYTd5xCEIiKDyUcH3N_1114,3LtzoYTd5xCEIiKDyUcH3N,,1:15,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1115,1wf4ENgclDLQmTPGUPG7Vq,https://open.spotify.com/track/1wf4ENgclDLQmTPGUPG7Vq?si=dbee99ff26ae467e,1:00,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1116,1wf4ENgclDLQmTPGUPG7Vq,,1:10,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1117,1wf4ENgclDLQmTPGUPG7Vq,,1:20,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1118,1wf4ENgclDLQmTPGUPG7Vq,,1:30,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1119,1wf4ENgclDLQmTPGUPG7Vq,,2:26,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1120,1wf4ENgclDLQmTPGUPG7Vq,,3:25,0,1,0,0,0,0,0
1wf4ENgclDLQmTPGUPG7Vq_1121,1wf4ENgclDLQmTPGUPG7Vq,,3:35,0,1,0,0,0,0,0
2E05ONDg2BNkLKj9S83LEW_1122,2E05ONDg2BNkLKj9S83LEW,https://open.spotify.com/track/2E05ONDg2BNkLKj9S83LEW?si=d20395e8259c4398,1:55,0,0,0,0,0,1,0
2E05ONDg2BNkLKj9S83LEW_1123,2E05ONDg2BNkLKj9S83LEW,,2:05,0,0,0,0,0,1,0
2E05ONDg2BNkLKj9S83LEW_1124,2E05ONDg2BNkLKj9S83LEW,,3:14,0,0,0,0,0,1,0
2E05ONDg2BNkLKj9S83LEW_1125,2E05ONDg2BNkLKj9S83LEW,,3:24,0,0,0,0,0,1,0
7zhwQ6HzdOP8KYB4dH1tVD_1126,7zhwQ6HzdOP8KYB4dH1tVD,https://open.spotify.com/track/7zhwQ6HzdOP8KYB4dH1tVD?si=e4fcde7b9f6d451c,0:25,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1127,7zhwQ6HzdOP8KYB4dH1tVD,,0:35,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1128,7zhwQ6HzdOP8KYB4dH1tVD,,0:45,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1129,7zhwQ6HzdOP8KYB4dH1tVD,,1:03,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1130,7zhwQ6HzdOP8KYB4dH1tVD,,1:13,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1131,7zhwQ6HzdOP8KYB4dH1tVD,,1:27,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1132,7zhwQ6HzdOP8KYB4dH1tVD,,1:39,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1133,7zhwQ6HzdOP8KYB4dH1tVD,,1:50,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1134,7zhwQ6HzdOP8KYB4dH1tVD,,2:55,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1135,7zhwQ6HzdOP8KYB4dH1tVD,,3:05,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1136,7zhwQ6HzdOP8KYB4dH1tVD,,3:30,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1137,7zhwQ6HzdOP8KYB4dH1tVD,,3:40,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1138,7zhwQ6HzdOP8KYB4dH1tVD,,4:10,1,0,0,0,0,0,0
7zhwQ6HzdOP8KYB4dH1tVD_1139,7zhwQ6HzdOP8KYB4dH1tVD,,4:20,1,0,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1140,1ogszYLFRykUyqSs7fw1oY,https://open.spotify.com/track/1ogszYLFRykUyqSs7fw1oY?si=587d231e2b3c417b,1:27,0,1,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1141,1ogszYLFRykUyqSs7fw1oY,,0:25,0,1,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1142,1ogszYLFRykUyqSs7fw1oY,,0:35,0,1,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1143,1ogszYLFRykUyqSs7fw1oY,,1:52,0,1,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1144,1ogszYLFRykUyqSs7fw1oY,,2:04,0,1,0,0,0,0,0
1ogszYLFRykUyqSs7fw1oY_1145,1ogszYLFRykUyqSs7fw1oY,,2:16,0,1,0,0,0,0,0
1rOOGhftSC7MdSZvGBTQL5_1147,1rOOGhftSC7MdSZvGBTQL5,https://open.spotify.com/track/1rOOGhftSC7MdSZvGBTQL5?si=ULdS8F03QJCsWm8PDwzMJw,0:33,1,0,0,0,0,0,0
1rOOGhftSC7MdSZvGBTQL5_1148,1rOOGhftSC7MdSZvGBTQL5,,0:43,1,0,0,0,0,0,0
1rOOGhftSC7MdSZvGBTQL5_1149,1rOOGhftSC7MdSZvGBTQL5,,0:57,0,0,0,0,0,1,0
1rOOGhftSC7MdSZvGBTQL5_1150,1rOOGhftSC7MdSZvGBTQL5,,0:21,0,0,0,0,0,0,1
1rOOGhftSC7MdSZvGBTQL5_1151,1rOOGhftSC7MdSZvGBTQL5,,1:26,0,0,0,0,0,0,1
1rOOGhftSC7MdSZvGBTQL5_1152,1rOOGhftSC7MdSZvGBTQL5,,1:38,0,0,0,0,0,0,1
1rOOGhftSC7MdSZvGBTQL5_1153,1rOOGhftSC7MdSZvGBTQL5,,2:12,0,1,0,0,0,0,0
1rOOGhftSC7MdSZvGBTQL5_1154,1rOOGhftSC7MdSZvGBTQL5,,2:22,0,1,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1155,3atbygsniPmwcWKxSYDXDG,https://open.spotify.com/track/3atbygsniPmwcWKxSYDXDG?si=nohCbVr1QxKkurE2wBOeCg,0:13,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1156,3atbygsniPmwcWKxSYDXDG,,0:23,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1157,3atbygsniPmwcWKxSYDXDG,,0:33,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1158,3atbygsniPmwcWKxSYDXDG,,0:52,0,0,0,0,0,0,1
3atbygsniPmwcWKxSYDXDG_1159,3atbygsniPmwcWKxSYDXDG,,1:13,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1160,3atbygsniPmwcWKxSYDXDG,,1:23,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1161,3atbygsniPmwcWKxSYDXDG,,1:33,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1162,3atbygsniPmwcWKxSYDXDG,,1:50,0,1,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1163,3atbygsniPmwcWKxSYDXDG,,2:00,0,1,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1164,3atbygsniPmwcWKxSYDXDG,,2:12,0,0,0,0,0,0,1
3atbygsniPmwcWKxSYDXDG_1165,3atbygsniPmwcWKxSYDXDG,,3:01,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1166,3atbygsniPmwcWKxSYDXDG,,3:11,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1167,3atbygsniPmwcWKxSYDXDG,,3:21,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1168,3atbygsniPmwcWKxSYDXDG,,3:38,0,1,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1169,3atbygsniPmwcWKxSYDXDG,,3:48,0,1,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1170,3atbygsniPmwcWKxSYDXDG,,4:02,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1171,3atbygsniPmwcWKxSYDXDG,,4:12,1,0,0,0,0,0,0
3atbygsniPmwcWKxSYDXDG_1172,3atbygsniPmwcWKxSYDXDG,,4:23,1,0,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1173,1VIVCsWcPjxjrIMCE2zEjM,https://open.spotify.com/track/1VIVCsWcPjxjrIMCE2zEjM?si=235L6qvKR3CNiM6m7kNx2Q,0:38,0,0,0,0,0,0,1
1VIVCsWcPjxjrIMCE2zEjM_1174,1VIVCsWcPjxjrIMCE2zEjM,,0:51,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1175,1VIVCsWcPjxjrIMCE2zEjM,,1:01,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1176,1VIVCsWcPjxjrIMCE2zEjM,,1:15,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1177,1VIVCsWcPjxjrIMCE2zEjM,,1:25,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1178,1VIVCsWcPjxjrIMCE2zEjM,,1:53,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1179,1VIVCsWcPjxjrIMCE2zEjM,,2:03,0,0,1,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1180,1VIVCsWcPjxjrIMCE2zEjM,,2:19,0,0,0,0,0,0,1
1VIVCsWcPjxjrIMCE2zEjM_1181,1VIVCsWcPjxjrIMCE2zEjM,,2:55,0,1,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1182,1VIVCsWcPjxjrIMCE2zEjM,,3:05,0,1,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1183,1VIVCsWcPjxjrIMCE2zEjM,,1:38,1,0,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1184,1VIVCsWcPjxjrIMCE2zEjM,,1:48,1,0,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1185,1VIVCsWcPjxjrIMCE2zEjM,,0:22,1,0,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1186,1VIVCsWcPjxjrIMCE2zEjM,,2:02,1,0,0,0,0,0,0
1VIVCsWcPjxjrIMCE2zEjM_1187,1VIVCsWcPjxjrIMCE2zEjM,,2:10,1,0,0,0,0,0,0
1dpEdyTj81e7xyLvAxiX93_1188,1dpEdyTj81e7xyLvAxiX93,https://open.spotify.com/track/1dpEdyTj81e7xyLvAxiX93?si=qA-R8qugR6WHok-tNtQ-gw,0:32,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1189,1dpEdyTj81e7xyLvAxiX93,,0:42,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1190,1dpEdyTj81e7xyLvAxiX93,,0:56,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1191,1dpEdyTj81e7xyLvAxiX93,,1:06,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1192,1dpEdyTj81e7xyLvAxiX93,,1:57,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1193,1dpEdyTj81e7xyLvAxiX93,,2:35,0,0,0,0,0,1,0
1dpEdyTj81e7xyLvAxiX93_1194,1dpEdyTj81e7xyLvAxiX93,,2:17,0,0,0,0,0,1,0
74OtPQj3TgOkLG6bAFqJ7n_1195,74OtPQj3TgOkLG6bAFqJ7n,https://open.spotify.com/track/74OtPQj3TgOkLG6bAFqJ7n?si=KOGCAHvBRcqCf5LQo0POCQ,0:28,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1196,74OtPQj3TgOkLG6bAFqJ7n,,0:43,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1197,74OtPQj3TgOkLG6bAFqJ7n,,1:27,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1198,74OtPQj3TgOkLG6bAFqJ7n,,1:37,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1199,74OtPQj3TgOkLG6bAFqJ7n,,1:47,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1200,74OtPQj3TgOkLG6bAFqJ7n,,1:57,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1201,74OtPQj3TgOkLG6bAFqJ7n,,2:40,0,0,0,0,0,0,1
74OtPQj3TgOkLG6bAFqJ7n_1202,74OtPQj3TgOkLG6bAFqJ7n,,2:50,0,0,0,0,0,0,1
74OtPQj3TgOkLG6bAFqJ7n_1203,74OtPQj3TgOkLG6bAFqJ7n,,3:04,0,0,0,0,0,0,1
74OtPQj3TgOkLG6bAFqJ7n_1204,74OtPQj3TgOkLG6bAFqJ7n,,3:24,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1205,74OtPQj3TgOkLG6bAFqJ7n,,3:34,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1206,74OtPQj3TgOkLG6bAFqJ7n,,3:44,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1207,74OtPQj3TgOkLG6bAFqJ7n,,3:55,1,0,0,0,0,0,0
74OtPQj3TgOkLG6bAFqJ7n_1208,74OtPQj3TgOkLG6bAFqJ7n,,4:10,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1209,6wxUexCMg86xbDqlcAAdKX,https://open.spotify.com/track/6wxUexCMg86xbDqlcAAdKX?si=EW48l6tuQTqSmQW00f9lEg,1:28,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1210,6wxUexCMg86xbDqlcAAdKX,,1:38,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1211,6wxUexCMg86xbDqlcAAdKX,,0:11,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1212,6wxUexCMg86xbDqlcAAdKX,,0:21,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1213,6wxUexCMg86xbDqlcAAdKX,,2:10,0,0,0,0,0,0,1
6wxUexCMg86xbDqlcAAdKX_1214,6wxUexCMg86xbDqlcAAdKX,,2:22,0,0,0,0,0,0,1
6wxUexCMg86xbDqlcAAdKX_1215,6wxUexCMg86xbDqlcAAdKX,,2:30,0,0,0,0,0,0,1
6wxUexCMg86xbDqlcAAdKX_1216,6wxUexCMg86xbDqlcAAdKX,,3:06,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1217,6wxUexCMg86xbDqlcAAdKX,,3:16,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1218,6wxUexCMg86xbDqlcAAdKX,,3:26,1,0,0,0,0,0,0
6wxUexCMg86xbDqlcAAdKX_1219,6wxUexCMg86xbDqlcAAdKX,,2:45,0,0,0,0,0,0,1
6wxUexCMg86xbDqlcAAdKX_1220,6wxUexCMg86xbDqlcAAdKX,,2:54,0,0,0,0,0,0,1
5RVAQo1eYoBJ77CCEnlL5v_1221,5RVAQo1eYoBJ77CCEnlL5v,https://open.spotify.com/track/5RVAQo1eYoBJ77CCEnlL5v?si=xhMtxmlEQ_e85eiwmnYimw,0:30,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1222,5RVAQo1eYoBJ77CCEnlL5v,,0:40,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1223,5RVAQo1eYoBJ77CCEnlL5v,,0:50,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1224,5RVAQo1eYoBJ77CCEnlL5v,,1:00,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1225,5RVAQo1eYoBJ77CCEnlL5v,,1:10,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1226,5RVAQo1eYoBJ77CCEnlL5v,,1:20,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1227,5RVAQo1eYoBJ77CCEnlL5v,,1:40,0,0,0,0,0,0,1
5RVAQo1eYoBJ77CCEnlL5v_1228,5RVAQo1eYoBJ77CCEnlL5v,,1:53,0,0,0,0,0,0,1
5RVAQo1eYoBJ77CCEnlL5v_1229,5RVAQo1eYoBJ77CCEnlL5v,,2:20,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1230,5RVAQo1eYoBJ77CCEnlL5v,,2:30,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1231,5RVAQo1eYoBJ77CCEnlL5v,,2:40,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1232,5RVAQo1eYoBJ77CCEnlL5v,,2:50,1,0,0,0,0,0,0
5RVAQo1eYoBJ77CCEnlL5v_1233,5RVAQo1eYoBJ77CCEnlL5v,,3:45,1,0,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1234,0kGg7BiTL0hpy2jJxtOJ38,https://open.spotify.com/track/0kGg7BiTL0hpy2jJxtOJ38?si=d19881e0830a4491,2:22,0,1,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1235,0kGg7BiTL0hpy2jJxtOJ38,,2:32,0,1,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1236,0kGg7BiTL0hpy2jJxtOJ38,,2:45,0,0,0,0,0,0,1
